,Date,Apple,Blackrock,Disney,Ford,GE,Google,JPMorgan
658,1.28961E+12,33.27952313,5.111891112,2.868444486,1.277855706,0.719956295,6.012761608,1.833304942
659,1.28969E+12,33.27952313,5.111891112,2.868444486,1.277855706,0.719956295,6.012761608,1.833304942
660,1.28978E+12,33.17203709,5.112185864,2.830451844,1.332733943,0.71774091,6.012761608,1.855058435
661,1.28987E+12,32.58375218,4.940874233,2.805376561,1.294319416,0.702677288,5.934824369,1.833304942
662,1.29E+12,32.46600552,4.989609362,2.828171219,1.307646611,0.700462114,5.817716556,1.8134032
663,1.29004E+12,33.32275498,4.996107439,2.855525968,1.263744979,0.710651948,5.816020576,1.835619279
664,1.29012E+12,33.13909233,4.99108628,2.812214959,1.276288644,0.718626439,5.945686428,1.824048302
665,1.29021E+12,33.13909233,4.99108628,2.812214959,1.276288644,0.718626439,5.888577876,1.824048302
666,1.2903E+12,33.13909233,4.99108628,2.812214959,1.276288644,0.718626439,5.888577876,1.824048302
667,1.29E+12,33.85538456,4.928764137,2.807656028,1.270016812,0.710209141,5.888577876,1.782393068
668,1.29047E+12,33.35517224,4.815343891,2.744588099,1.230818903,0.698246854,5.892466221,1.741663001
669,1.29056E+12,34.01042822,4.899818447,2.801577062,1.250417932,0.706221684,5.810638209,1.766193416
670,1.29064E+12,34.01042822,4.899818447,2.801577062,1.250417932,0.706221684,5.92984106,1.766193416
671,1.29073E+12,34.11466989,4.861716496,2.788659702,1.263744978,0.701348149,5.92984106,1.738423494
672,1.29E+12,34.11466989,4.861716496,2.788659702,1.263744978,0.701348149,5.880307237,1.738423494
673,1.2909E+12,34.11466989,4.861716496,2.788659702,1.263744978,0.701348149,5.880307237,1.738423494
674,1.29099E+12,34.23460584,4.81741167,2.767383916,1.259041403,0.707550907,5.880307237,1.754622439
675,1.29108E+12,33.6166205,4.814457835,2.774222313,1.249633952,0.701348149,5.801669226,1.731017899
676,1.29116E+12,34.18383024,4.980453104,2.820573384,1.29039937,0.722171005,5.538551363,1.765730831
677,1.29E+12,34.37290015,5.106138411,2.83729024,1.315486701,0.739007123,5.624661909,1.819420334
678,1.29133E+12,34.296196,5.120994792,2.85628656,1.317053762,0.743437893,5.699112284,1.833304942
679,1.29142E+12,34.296196,5.120994792,2.85628656,1.317053762,0.743437893,5.71087465,1.833304942
680,1.29151E+12,34.296196,5.120994792,2.85628656,1.317053762,0.743437893,5.71087465,1.833304942
681,1.29159E+12,34.58898004,5.095144381,2.854007095,1.305294823,0.739893412,5.71087465,1.846959317
682,1.29E+12,34.37938886,5.092470342,2.836529645,1.29823946,0.754514144,5.764294383,1.816643413
683,1.29177E+12,34.68187963,5.161106749,2.809174896,1.308430141,0.754956951,5.851801622,1.863389905
684,1.29185E+12,34.54656592,5.342949164,2.82209272,1.313918443,0.758944239,5.885687167,1.888846195
685,1.29194E+12,34.63326692,5.438920805,2.815947574,1.311566656,0.785083943,5.895257169,1.917541992
686,1.29203E+12,34.63326692,5.438920805,2.815947574,1.311566656,0.785083943,5.902333081,1.917541992
687,1.29E+12,34.63326692,5.438920805,2.815947574,1.311566656,0.785083943,5.902333081,1.917541992
688,1.2922E+12,34.75320288,5.404156926,2.852049571,1.29118275,0.780653933,5.902333081,1.921244789
689,1.29228E+12,34.60409402,5.427332845,2.860499,1.287264051,0.783754931,5.926351765,1.887920319
690,1.29237E+12,34.61166421,5.375038547,2.838223873,1.297454732,0.774894067,5.929242475,1.861075567
691,1.29246E+12,34.70783453,5.4407035,2.842832439,1.314702122,0.787299498,5.883295275,1.85193475
692,1.29E+12,34.63867419,5.562229046,2.845904426,1.31705376,0.784198414,5.89734977,1.836082568
693,1.29263E+12,34.63867419,5.562229046,2.845904426,1.31705376,0.784198414,5.888278587,1.836082568
694,1.29272E+12,34.63867419,5.562229046,2.845904426,1.31705376,0.784198414,5.888278587,1.836082568
695,1.2928E+12,34.81154866,5.600855728,2.846673302,1.320973805,0.784198414,5.888278587,1.849042006
696,1.29289E+12,35.02707465,5.720003748,2.86741185,1.331949213,0.79305928,5.930736495,1.897640253
697,1.29E+12,35.13026124,5.67394933,2.915036433,1.331949213,0.806350943,6.010569239,1.951329052
698,1.29306E+12,34.96171258,5.605906848,2.895833294,1.315486699,0.805457783,6.03469012,1.947626254
699,1.29315E+12,34.96171258,5.605906848,2.895833294,1.315486699,0.805457783,6.022132079,1.947626254
700,1.29324E+12,34.96171258,5.605906848,2.895833294,1.315486699,0.805457783,6.022132079,1.947626254
701,1.29332E+12,34.96171258,5.605906848,2.895833294,1.315486699,0.805457783,6.022132079,1.947626254
702,1.29E+12,35.07840417,5.623437269,2.878934436,1.322542062,0.812154778,6.022132079,1.974934297
703,1.29349E+12,35.16375995,5.627894002,2.869716132,1.311566654,0.817959295,6.003692854,1.972156669
704,1.29358E+12,35.14429377,5.669789559,2.888151569,1.312350184,0.815726822,5.96920873,1.960585692
705,1.29367E+12,34.96820132,5.58659328,2.878934437,1.30843014,0.812154779,5.989940083,1.954569264
706,1.29375E+12,34.84934682,5.662657879,2.88123872,1.31627023,0.816619896,5.968610148,1.96336332
707,1.29E+12,34.84934682,5.662657879,2.88123872,1.31627023,0.816619896,5.919874436,1.96336332
708,1.29393E+12,34.84934682,5.662657879,2.88123872,1.31627023,0.816619896,5.919874436,1.96336332
709,1.29401E+12,35.60670791,5.651069919,2.905050427,1.352332968,0.816173657,5.919874436,2.017052116
710,1.2941E+12,35.79253346,5.646613186,2.994920985,1.36252365,0.830907047,6.023326807,2.046211062
711,1.29419E+12,36.08534389,5.704850401,3.069429261,1.402506435,0.832247127,6.001101434,2.071233068
712,1.29E+12,36.05617099,5.643344765,3.045617555,1.42837595,0.828675169,6.07036897,2.061039023
713,1.29436E+12,36.31437488,5.59669551,3.030255278,1.432296293,0.822870652,6.114522858,2.022116689
714,1.29444E+12,36.31437488,5.59669551,3.030255278,1.432296293,0.822870652,6.143824144,2.022116689
715,1.29453E+12,36.31437488,5.59669551,3.030255278,1.432296293,0.822870652,6.143824144,2.022116689
716,1.29462E+12,36.99880374,5.680188753,3.03409614,1.435432658,0.82644261,6.143824144,2.01099572
717,1.29E+12,36.91075751,5.747042471,3.026414416,1.433080871,0.831800207,6.12159877,2.020262841
718,1.29479E+12,37.21111175,5.759521776,3.008747855,1.466790626,0.833586526,6.139536745,2.071696175
719,1.29488E+12,37.34724315,5.818055952,3.015660704,1.464438838,0.830460807,6.14810911,2.059648988
720,1.29496E+12,37.64976029,5.914622432,3.017964987,1.462087051,0.840171791,6.1463158,2.080963295
721,1.29505E+12,37.64976029,5.914622432,3.017964987,1.462087051,0.840171791,6.220965703,2.080963295
722,1.30E+12,37.64976029,5.914622432,3.017964987,1.462087051,0.840171791,6.220965703,2.080963295
723,1.29522E+12,37.64976029,5.914622432,3.017964987,1.462087051,0.840171791,6.220965703,2.080963295
724,1.29531E+12,36.803799,5.839151764,3.025646712,1.466007096,0.830460807,6.220965703,2.073550022
725,1.2954E+12,36.60824036,5.691776714,3.00260271,1.403289965,0.818405535,6.374949534,2.025359862
726,1.29548E+12,35.94272378,5.671274835,3.008747855,1.393882814,0.822870652,6.296413721,2.073550024
727,1.30E+12,35.29880989,5.736643277,3.052530406,1.407210009,0.881360014,6.246777704,2.098571322
728,1.29565E+12,35.29880989,5.736643277,3.052530406,1.407210009,0.881360014,6.097876949,2.098571322
729,1.29574E+12,35.29880989,5.736643277,3.052530406,1.407210009,0.881360014,6.097876949,2.098571322
730,1.29583E+12,36.45807647,5.751796168,3.067892684,1.405641752,0.894754686,6.097876949,2.086060319
731,1.29591E+12,36.88482901,5.883423943,3.061747539,1.402506434,0.892075888,6.090401982,2.079110155
732,1.30E+12,37.14952162,5.941364192,3.029486402,1.440136235,0.889397089,6.17840804,2.084207178
733,1.29609E+12,37.08038766,5.993955457,3.031022982,1.47306246,0.90547056,6.144422733,2.089767309
734,1.29617E+12,36.31221197,5.772595462,2.984167272,1.275504065,0.901898602,6.14731101,2.063819086
735,1.29626E+12,36.31221197,5.772595462,2.984167272,1.275504065,0.901898602,5.98984032,2.063819086
736,1.29635E+12,36.31221197,5.772595462,2.984167272,1.275504065,0.901898602,5.98984032,2.063819086
737,1.30E+12,36.66009744,5.883720901,2.985703851,1.25041793,0.899219803,5.98984032,2.082353329
738,1.29652E+12,37.27700135,5.979099071,3.063284113,1.24571428,0.928687264,5.983560083,2.128226532
739,1.2966E+12,37.2002972,5.872430359,3.110139823,1.207300053,0.924669067,6.090002926,2.105985299
740,1.29669E+12,37.1052347,5.84806613,3.110908699,1.235522777,0.926455386,6.099572927,2.106448408
741,1.29678E+12,37.43584328,5.77467557,3.12703868,1.232386935,0.917972072,6.081133702,2.066136042
742,1.30E+12,37.43584328,5.77467557,3.12703868,1.232386935,0.917972072,6.089406777,2.066136042
743,1.29695E+12,37.43584328,5.77467557,3.12703868,1.232386935,0.917972072,6.089406777,2.066136042
744,1.29704E+12,38.01708558,5.823701446,3.14470524,1.262960251,0.931812983,6.089406777,2.108302256
745,1.29712E+12,38.37578562,5.92383331,3.163140678,1.273152128,0.950119012,6.122445545,2.119422518
746,1.29721E+12,38.69557966,5.931261501,3.330591498,1.26139319,0.951458411,6.163158809,2.090230415
747,1.30E+12,38.30446236,5.963648756,3.326751807,1.250417931,0.949672177,6.144422726,2.109692289
748,1.29738E+12,38.55404097,6.044170087,3.33443236,1.284127536,0.952350889,6.143824145,2.157881743
749,1.29747E+12,38.55404097,6.044170087,3.33443236,1.284127536,0.952350889,6.224155707,2.157881743
750,1.29756E+12,38.55404097,6.044170087,3.33443236,1.284127536,0.952350889,6.224155707,2.157881743
751,1.29764E+12,38.8057825,6.091413269,3.321374366,1.26139319,0.959941726,6.224155707,2.15649171
752,1.30E+12,38.8835681,6.110726384,3.30985295,1.262176721,0.958155406,6.260532905,2.169465821
753,1.29781E+12,39.23253504,6.101218536,3.356708659,1.258256676,0.957262247,6.220666414,2.221362267
754,1.2979E+12,38.71069363,6.078933965,3.356708659,1.251985965,0.96083429,6.221364759,2.215802136
755,1.29799E+12,37.87446545,6.140736568,3.345954947,1.236306756,0.957262247,6.231728002,2.22414304
756,1.29807E+12,37.87446545,6.140736568,3.345954947,1.236306756,0.957262247,6.279767803,2.22414304
757,1.30E+12,37.87446545,6.140736568,3.345954947,1.236306756,0.957262247,6.279767803,2.22414304
758,1.29825E+12,37.87446545,6.140736568,3.345954947,1.236306756,0.957262247,6.279767803,2.22414304
759,1.29833E+12,36.58339331,5.895308853,3.276055236,1.193972709,0.929580425,6.279767803,2.131933518
760,1.29842E+12,37.01663459,5.797851028,3.236112375,1.164966157,0.909488757,6.081732281,2.129616561
761,1.29851E+12,37.04472603,5.978207718,3.258388674,1.152422791,0.925115334,6.092793869,2.127299604
762,1.30E+12,37.61518013,6.059026466,3.29909924,1.181429343,0.935904105,6.067877313,2.162978763
763,1.29868E+12,37.61518013,6.059026466,3.29909924,1.181429343,0.935904105,6.0800363,2.162978763
764,1.29876E+12,37.61518013,6.059026466,3.29909924,1.181429343,0.935904105,6.0800363,2.162978763
765,1.29885E+12,38.16078716,6.061106577,3.359780647,1.179861535,0.940399598,6.0800363,2.163441872
766,1.29894E+12,37.73941552,5.985041525,3.302171225,1.149286947,0.910281717,6.113525222,2.112935458
767,1.30E+12,38.04301411,5.908382995,3.325215228,1.149286947,0.913428013,5.98754575,2.094864325
768,1.29911E+12,38.84682505,6.193179581,3.385128933,1.157126663,0.932757809,5.98784504,2.135176692
769,1.2992E+12,38.89438267,6.038544556,3.345186072,1.130471972,0.91567576,6.075252512,2.109228471
770,1.29928E+12,38.89438267,6.038544556,3.345186072,1.130471972,0.91567576,5.986151493,2.109228471
771,1.29937E+12,38.89438267,6.038544556,3.345186072,1.130471972,0.91567576,5.986151493,2.109228471
772,1.30E+12,38.39306254,5.92937297,3.304475508,1.098329577,0.916125035,5.986151493,2.093937402
773,1.29954E+12,38.43626797,5.947019348,3.318302378,1.134391793,0.927250591,5.896850945,2.150004653
774,1.29963E+12,38.08083867,5.889293126,3.312157233,1.120280394,0.927363081,5.903328276,2.157418633
775,1.29972E+12,37.45420169,5.694279317,3.262228364,1.102249399,0.903538478,5.89794591,2.109692287
776,1.2998E+12,38.0289816,5.68231547,3.297562659,1.125768098,0.915225798,5.78362904,2.119422516
777,1.30E+12,38.0289816,5.68231547,3.297562659,1.125768098,0.915225798,5.747850424,2.119422516
778,1.29997E+12,38.0289816,5.68231547,3.297562659,1.125768098,0.915225798,5.747850424,2.119422516
779,1.30006E+12,38.19858534,5.635954768,3.244561805,1.121064448,0.895447413,5.747850424,2.099034426
780,1.30015E+12,37.32023319,5.554300398,3.196938393,1.150071,0.88151166,5.680875012,2.067062255
781,1.30023E+12,35.65423921,5.376933427,3.118589254,1.111656921,0.85184374,5.676587612,2.02999377
782,1.30E+12,36.15447792,5.502257161,3.130879545,1.117928605,0.86398025,5.552403881,2.064746005
783,1.30041E+12,35.72556246,5.519903539,3.166981542,1.135959601,0.865329532,5.594861789,2.119422518
784,1.30049E+12,35.72556246,5.519903539,3.166981542,1.135959601,0.865329532,5.591871316,2.119422518
785,1.30058E+12,35.72556246,5.519903539,3.166981542,1.135959601,0.865329532,5.591871316,2.119422518
786,1.30067E+12,36.65793461,5.563273508,3.21230067,1.143799316,0.886456342,5.591871316,2.114325495
787,1.30E+12,36.86322635,5.534260702,3.183111523,1.124200288,0.876117618,5.74575782,2.106911515
788,1.30084E+12,36.64606499,5.494480251,3.244561807,1.121848425,0.87791609,5.753928698,2.112935462
789,1.30092E+12,37.2705391,5.549813608,3.292185219,1.179077479,0.889154135,5.802168028,2.118959409
790,1.30101E+12,37.98034261,5.630272233,3.300634647,1.176725692,0.887805625,5.849309959,2.124982649
791,1.3011E+12,37.98034261,5.630272233,3.300634647,1.176725692,0.887805625,5.77804958,2.124982649
792,1.30E+12,37.98034261,5.630272233,3.300634647,1.176725692,0.887805625,5.77804958,2.124982649
793,1.30127E+12,37.86151449,5.607240894,3.26606923,1.164966155,0.887805625,5.77804958,2.129616563
794,1.30136E+12,37.91769738,5.578228543,3.298330364,1.163398346,0.892749707,5.73439451,2.132396629
795,1.30144E+12,37.66595586,5.947318732,3.329823796,1.164966155,0.903987753,5.797883062,2.152321611
796,1.30153E+12,37.65271463,6.012223538,3.309852952,1.168885976,0.901290732,5.798978028,2.136103619
797,1.30E+12,37.22622585,6.054695787,3.291417515,1.188485004,0.914327249,5.848013032,2.147687697
798,1.3017E+12,37.22622585,6.054695787,3.291417515,1.188485004,0.914327249,5.8982452,2.147687697
799,1.30179E+12,37.22622585,6.054695787,3.291417515,1.188485004,0.914327249,5.8982452,2.147687697
800,1.30188E+12,36.86214493,6.011625667,3.274518659,1.219059591,0.922868274,5.8982452,2.158808667
801,1.30196E+12,36.61364777,5.966461167,3.259156382,1.237874567,0.913877289,5.857183982,2.169988922
802,1.30E+12,36.52180326,5.958684256,3.246866091,1.233170767,0.923766824,5.671903595,2.219370989
803,1.30213E+12,36.52612907,5.92189545,3.229199531,1.217491559,0.914776524,5.722634578,2.208190022
804,1.30222E+12,36.1998463,5.865365429,3.207692107,1.201812351,0.90758401,5.780641003,2.182101811
805,1.30231E+12,36.1998463,5.865365429,3.207692107,1.201812351,0.90758401,5.762301541,2.182101811
806,1.30239E+12,36.1998463,5.865365429,3.207692107,1.201812351,0.90758401,5.762301541,2.182101811
807,1.30E+12,35.73959504,5.860878644,3.217678114,1.164966157,0.907134736,5.762301541,2.183033025
808,1.30257E+12,35.91246951,5.825883913,3.197706099,1.168885978,0.899492946,5.75442752,2.172784695
809,1.30265E+12,36.31545642,5.822892723,3.203083541,1.174373682,0.896345964,5.687053059,2.154616069
810,1.30274E+12,35.91463241,5.784009538,3.150850393,1.161046486,0.899043671,5.743563029,2.094984959
811,1.30283E+12,35.37875849,5.779822603,3.189256674,1.153206845,0.900841457,5.765788402,2.091258681
812,1.30E+12,35.37875849,5.779822603,3.189256674,1.153206845,0.900841457,5.289286056,2.091258681
813,1.303E+12,35.37875849,5.779822603,3.189256674,1.153206845,0.900841457,5.289286056,2.091258681
814,1.30308E+12,35.85304229,5.699363981,3.164677264,1.146151108,0.898144436,5.289286056,2.047933061
815,1.30317E+12,36.50236345,5.743631218,3.176198679,1.14928695,0.911176151,5.250813823,2.080081983
816,1.30326E+12,36.99395051,5.794178856,3.229199534,1.182997379,0.91702427,5.197890476,2.075885122
817,1.30E+12,37.88915748,5.948514936,3.246866095,1.20965207,0.896795925,5.239752236,2.08147525
818,1.30343E+12,37.88915748,5.948514936,3.246866095,1.20965207,0.896795925,5.233471998,2.08147525
819,1.30352E+12,37.88915748,5.948514936,3.246866095,1.20965207,0.896795925,5.233471998,2.08147525
820,1.3036E+12,37.88915748,5.948514936,3.246866095,1.20965207,0.896795925,5.233471998,2.08147525
821,1.30369E+12,38.13905262,5.89617231,3.220750105,1.218275541,0.894098904,5.233471998,2.078213868
822,1.30E+12,37.85935155,5.950010533,3.251474659,1.227683066,0.903538478,5.23297318,2.101973333
823,1.30386E+12,37.83017865,5.97902334,3.270677799,1.221411382,0.928262316,5.310414029,2.119676352
824,1.30395E+12,37.46285336,5.922194383,3.304475512,1.215139774,0.92601457,5.359648562,2.135981128
825,1.30404E+12,37.82801573,5.86057925,3.310620657,1.212787911,0.919272017,5.361743596,2.125732087
826,1.30412E+12,37.82801573,5.86057925,3.310620657,1.212787911,0.919272017,5.422837822,2.125732087
827,1.30E+12,37.82801573,5.86057925,3.310620657,1.212787911,0.919272017,5.422837822,2.125732087
828,1.30429E+12,37.41205135,5.848316467,3.323678651,1.211219878,0.920620527,5.422837822,2.104768398
829,1.30438E+12,37.61950599,5.804648016,3.308316373,1.205732249,0.927813041,5.367622343,2.13924251
830,1.30447E+12,37.767507,5.802853028,3.273750956,1.187701029,0.911180353,5.321078995,2.119676352
831,1.30455E+12,37.46285332,5.726881188,3.279127226,1.182213325,0.894548179,5.340014604,2.10430279
832,1.30E+12,37.45312023,5.85459778,3.30754867,1.184565188,0.899492946,5.324865144,2.098246344
833,1.30473E+12,37.45312023,5.85459778,3.30754867,1.184565188,0.899492946,5.335131057,2.098246344
834,1.30481E+12,37.45312023,5.85459778,3.30754867,1.184565188,0.899492946,5.335131057,2.098246344
835,1.3049E+12,37.55467145,5.882413929,3.310620657,1.182213325,0.902189967,5.335131057,2.094519355
836,1.30499E+12,37.75455591,5.92219438,3.372838643,1.187701029,0.912528777,5.358852884,2.103836472
837,1.31E+12,37.51471039,5.818106996,3.189256665,1.187701029,0.903089204,5.408486469,2.060511562
838,1.30516E+12,37.44338713,5.858784712,3.193865232,1.196324724,0.90533695,5.33662751,2.053989509
839,1.30524E+12,36.78760361,5.809732666,3.189256665,1.182213326,0.894098904,5.332639401,2.010198277
840,1.30533E+12,36.78760361,5.809732666,3.189256665,1.182213326,0.894098904,5.277822976,2.010198277
841,1.30542E+12,36.78760361,5.809732666,3.189256665,1.182213326,0.894098904,5.277822976,2.010198277
842,1.31E+12,36.00969489,5.741238341,3.143937537,1.186133221,0.888254901,5.277822976,1.997619779
843,1.30559E+12,36.31653785,5.699065027,3.150082683,1.173589855,0.880613112,5.166895633,2.040945402
844,1.30568E+12,36.71952475,5.780121524,3.181576114,1.185349168,0.888254901,5.286894159,2.05352319
845,1.30576E+12,36.79082162,5.925185554,3.178502955,1.185349168,0.897245201,5.280414395,2.049796912
846,1.30585E+12,36.21714951,5.907538264,3.187721259,1.175941718,0.881961623,5.294768181,2.009266352
847,1.31E+12,36.21714951,5.907538264,3.187721259,1.175941718,0.881961623,5.222807025,2.009266352
848,1.30602E+12,36.21714951,5.907538264,3.187721259,1.175941718,0.881961623,5.222807025,2.009266352
849,1.30611E+12,36.12854936,5.824687693,3.161604098,1.16026251,0.871622813,5.222807025,1.982246217
850,1.3062E+12,35.88978529,5.77413914,3.156227828,1.149286952,0.858586296,5.166596343,1.972463494
851,1.30628E+12,36.38567178,5.844726929,3.159299815,1.143015269,0.863980252,5.165299417,1.969202112
852,1.31E+12,36.19338388,5.908435528,3.148546103,1.141447461,0.872971324,5.179353912,1.977588014
853,1.30645E+12,36.45375067,6.0020542,3.189256665,1.144583302,0.873869874,5.164004924,1.993427184
854,1.30654E+12,36.45375067,6.0020542,3.189256665,1.144583302,0.873869874,5.191612662,1.993427184
855,1.30663E+12,36.45375067,6.0020542,3.189256665,1.144583302,0.873869874,5.191612662,1.993427184
856,1.30671E+12,36.45375067,6.0020542,3.189256665,1.144583302,0.873869874,5.191612662,1.993427184
857,1.31E+12,37.57951856,6.148314432,3.197706093,1.169670035,0.882860859,5.191612662,2.014390874
858,1.30689E+12,37.32885849,5.962573141,3.10322697,1.115576599,0.859934808,5.272540373,1.945443358
859,1.30697E+12,37.39282258,5.969451873,3.077110982,1.111656928,0.858137022,5.238455305,1.938454988
860,1.30706E+12,37.10523477,5.832613382,3.02487783,1.098329582,0.845999741,5.262972807,1.936591849
861,1.30715E+12,37.10523477,5.832613382,3.02487783,1.098329582,0.845999741,5.21333922,1.936591849
862,1.31E+12,37.10523477,5.832613382,3.02487783,1.098329582,0.845999741,5.21333922,1.936591849
863,1.30732E+12,36.52180322,5.658506012,3.02641441,1.090489866,0.829816928,5.21333922,1.888142414
864,1.3074E+12,35.87356351,5.712425029,3.022573547,1.093625707,0.830716164,5.193206449,1.896993213
865,1.30749E+12,35.8951926,5.713930784,3.013356415,1.074026679,0.832064674,5.172973913,1.881620362
866,1.30758E+12,35.81416264,5.793153488,3.024110127,1.081866395,0.835210971,5.174370602,1.909106104
867,1.31E+12,35.21020983,5.597357435,2.957283572,1.046588159,0.82352365,5.150052627,1.912366775
868,1.30775E+12,35.21020983,5.597357435,2.957283572,1.046588159,0.82352365,5.078042809,1.912366775
869,1.30784E+12,35.21020983,5.597357435,2.957283572,1.046588159,0.82352365,5.078042809,1.912366775
870,1.30792E+12,35.28583252,5.691037876,2.947297563,1.030124972,0.826670632,5.078042809,1.941250761
871,1.30801E+12,35.91679532,5.800382585,2.964196419,1.052859843,0.836110206,5.030453159,1.938222538
872,1.31E+12,35.3020543,5.612418672,2.948834141,1.030908802,0.826670632,5.066730595,1.895130074
873,1.30818E+12,35.13026129,5.666939809,2.919644993,1.005822068,0.83566052,5.012712278,1.880222119
874,1.30827E+12,34.60084968,5.643143261,2.921949276,1.001118418,0.83792655,4.986997613,1.900720201
875,1.30836E+12,34.60084968,5.643143261,2.921949276,1.001118418,0.83792655,4.834008983,1.900720201
876,1.30844E+12,34.60084968,5.643143261,2.921949276,1.001118418,0.83792655,4.834008983,1.900720201
877,1.31E+12,34.06713867,5.705195477,2.93654385,1.014445614,0.837473621,4.834008983,1.885812957
878,1.30861E+12,35.14537529,5.745258417,2.978790992,1.044236148,0.852428594,4.829624253,1.905844722
879,1.3087E+12,34.85475415,5.6973638,2.942688996,1.047371989,0.841099132,4.913544867,1.895595681
880,1.30879E+12,35.78607117,5.644046901,2.905050421,1.055995685,0.83294156,4.853793797,1.866712406
881,1.30887E+12,35.25882249,5.554282069,2.886614985,1.037964464,0.814360989,4.786171139,1.839692271
882,1.31E+12,35.25882249,5.554282069,2.886614985,1.037964464,0.814360989,4.7329485,1.839692271
883,1.30905E+12,35.25882249,5.554282069,2.886614985,1.037964464,0.814360989,4.7329485,1.839692271
884,1.30913E+12,35.8735635,5.635010529,2.924253561,1.055211705,0.828410189,4.7329485,1.857860897
885,1.30922E+12,36.22144898,5.700978352,2.912732146,1.045020126,0.835660519,4.811883372,1.842021728
886,1.30931E+12,36.0896434,5.78020059,2.945760985,1.052075864,0.841099131,4.920022199,1.884415425
887,1.31E+12,36.26576224,5.777790737,2.998761839,1.081082342,0.854693932,4.959090582,1.907242254
888,1.30948E+12,37.08576862,5.916655341,3.050993817,1.099113562,0.870102526,5.046897107,1.948704028
889,1.30956E+12,37.08576862,5.916655341,3.050993817,1.099113562,0.870102526,5.192887686,1.948704028
890,1.30965E+12,37.08576862,5.916655341,3.050993817,1.099113562,0.870102526,5.192887686,1.948704028
891,1.30974E+12,37.08576862,5.916655341,3.050993817,1.099113562,0.870102526,5.192887686,1.948704028
892,1.31E+12,37.75239306,5.859121315,3.070196956,1.105385245,0.862851504,5.192887686,1.922928083
893,1.30991E+12,38.0041082,5.890448481,3.039472401,1.094409762,0.863304434,5.306627876,1.900900821
894,1.31E+12,38.5918656,5.979009077,3.052530396,1.106953054,0.874633895,5.335729634,1.936519022
895,1.31008E+12,38.86304694,5.887436513,3.06558839,1.088138079,0.860585474,5.447754369,1.909336428
896,1.31017E+12,38.86304694,5.887436513,3.06558839,1.088138079,0.860585474,5.302143384,1.909336428
897,1.31E+12,38.86304694,5.887436513,3.06558839,1.088138079,0.860585474,5.302143384,1.909336428
898,1.31034E+12,38.24614306,5.614225498,3.012587536,1.044236146,0.844271021,5.302143384,1.847941567
899,1.31043E+12,38.21913307,5.533195983,3.007211266,1.028556938,0.832941559,5.255198548,1.846067226
900,1.31052E+12,38.68043938,5.57416256,3.038704696,1.040316474,0.8388331,5.32227372,1.856846297
901,1.3106E+12,38.65342939,5.490422133,3.040240103,1.02620515,0.83973965,5.364631866,1.891058563
902,1.31E+12,39.42593089,5.558800267,3.016428397,1.02620515,0.834301039,5.271744696,1.873718226
903,1.31077E+12,39.42593089,5.558800267,3.016428397,1.02620515,0.834301039,5.956251667,1.873718226
904,1.31086E+12,39.42593089,5.558800267,3.016428397,1.02620515,0.834301039,5.956251667,1.873718226
905,1.31095E+12,40.385313,5.429575082,2.97648671,1.011309772,0.828863118,5.956251667,1.866687838
906,1.31103E+12,40.71484013,5.53319599,3.037168113,1.02620515,0.84200499,5.929541801,1.892933618
907,1.31E+12,41.80064689,5.557595576,3.023341243,1.025421096,0.851522042,6.005386433,1.919647091
908,1.31121E+12,41.84277086,5.654589505,3.129342954,1.041100304,0.868289425,5.933627238,1.981979482
909,1.31129E+12,42.49209202,5.660614367,3.122430105,1.043452316,0.862851504,6.049640086,1.977292557
910,1.31138E+12,42.49209202,5.660614367,3.122430105,1.043452316,0.862851504,6.161664824,1.977292557
911,1.31147E+12,42.49209202,5.660614367,3.122430105,1.043452316,0.862851504,6.161664824,1.977292557
912,1.31E+12,43.05392087,5.602779281,3.115517256,1.032476833,0.859225993,6.161664824,1.953859359
913,1.31164E+12,43.58438751,5.555185725,3.111676393,1.014445614,0.84109913,6.169139791,1.942142761
914,1.31172E+12,42.41538787,5.32685736,3.03563154,0.969759853,0.820705545,6.20441959,1.906056152
915,1.31181E+12,42.332195,5.273540919,3.026414408,0.965840032,0.820705545,6.051932208,1.906524559
916,1.3119E+12,42.18743834,5.375656071,2.966500703,0.957216561,0.811642114,6.089007754,1.895745488
917,1.31E+12,42.18743834,5.375656071,2.966500703,0.957216561,0.811642114,6.016749739,1.895745488
918,1.31207E+12,42.18743834,5.375656071,2.966500703,0.957216561,0.811642114,6.016749739,1.895745488
919,1.31216E+12,42.86485095,5.37264318,2.952673832,0.968192044,0.814360988,6.016749739,1.895276366
920,1.31224E+12,42.01780825,5.256069834,2.839759273,0.928993985,0.779919758,6.047445282,1.867156959
921,1.31233E+12,42.41322497,5.224742209,2.875093565,0.913314628,0.791702062,5.904226176,1.869968828
922,1.31E+12,40.77102293,4.917493105,2.715323295,0.851381699,0.746384217,5.991633647,1.777173567
923,1.3125E+12,40.3658731,4.867188177,2.702265301,0.849813891,0.748197405,5.755921564,1.762175978
924,1.31259E+12,40.3658731,4.867188177,2.702265301,0.849813891,0.748197405,5.771071026,1.762175978
925,1.31268E+12,40.3658731,4.867188177,2.702265301,0.849813891,0.748197405,5.771071026,1.762175978
926,1.31276E+12,38.16078715,4.375288651,2.537118759,0.778473364,0.699254392,5.771071026,1.596269261
